Region,,,EU,EU,EU,EU,EU,EU,EU,RoW,RoW,RoW,RoW,RoW,RoW,RoW,USA,USA,USA,USA,USA,USA,USA,Russia,Russia,Russia,Russia,Russia,Russia,Russia,Norway,Norway,Norway,Norway,Norway,Norway,Norway,Latin America,Latin America,Latin America,Latin America,Latin America,Latin America,Latin America,Africa,Africa,Africa,Africa,Africa,Africa,Africa,Middle East,Middle East,Middle East,Middle East,Middle East,Middle East,Middle East
Level,,,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category
Item,,,Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households (NPISH),Final consumption expenditure by government,Gross fixed capital formation,Changes in inventories,Changes in valuables,Exports: Total (fob),Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households (NPISH),Final consumption expenditure by government,Gross fixed capital formation,Changes in inventories,Changes in valuables,Exports: Total (fob),Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households (NPISH),Final consumption expenditure by government,Gross fixed capital formation,Changes in inventories,Changes in valuables,Exports: Total (fob),Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households (NPISH),Final consumption expenditure by government,Gross fixed capital formation,Changes in inventories,Changes in valuables,Exports: Total (fob),Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households (NPISH),Final consumption expenditure by government,Gross fixed capital formation,Changes in inventories,Changes in valuables,Exports: Total (fob),Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households (NPISH),Final consumption expenditure by government,Gross fixed capital formation,Changes in inventories,Changes in valuables,Exports: Total (fob),Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households (NPISH),Final consumption expenditure by government,Gross fixed capital formation,Changes in inventories,Changes in valuables,Exports: Total (fob),Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households (NPISH),Final consumption expenditure by government,Gross fixed capital formation,Changes in inventories,Changes in valuables,Exports: Total (fob)
Latin America,Commodity,"Insurance and pension funding services, except compulsory social security services (66)",83551446.6032002,0.0,14284.910576112721,373.962732762152,61.5887686719713,0.0,0.0,33308730.160026472,603.9868783268711,444.99501733571384,0.9265199418629644,0.2039619549333967,0.0,0.0,6544975613.932603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7798.899074882624,0.0,0.0,0.0,0.0,0.0,0.0,15076831944.631664,0.0,524441192.4503271,0.0,0.0,0.0,0.0,12270.93255918061,0.0040724948601079,0.0049933173465537,0.0,0.0,0.0,0.0,16137.84876427968,0.0143843138615142,0.0169839213233187,0.0,0.0,0.0,0.0
Latin America,Commodity,Services auxiliary to financial intermediation (67),6580385.231448982,0.0,0.0009224021405062,0.0,0.0,0.0,0.0,5315456.022861263,98357.85581656813,563297.2603119658,44562.603624119576,0.0,0.0,0.0,2061747.730281475,0.0,0.0,0.0,0.0,0.0,0.0,11.37895864264772,0.0,223957.57246742703,0.0,0.0,0.0,0.0,11.895557553539472,0.0,0.0,0.0,0.0,0.0,0.0,9741238423.497353,878915628.283835,6217558214.032439,66909966.14147112,0.0,0.0,0.0,3955.493699865257,0.6880150613518248,2606.970119552063,47.6866321933455,0.0,0.0,0.0,0.0,113.7923580770604,0.0,3257.486465854729,0.0,0.0,0.0
Latin America,Commodity,Real estate services (70),610470644.7186335,376859.49703643634,49719.95132262507,689830.1703723667,2002.6709187510817,0.0,0.0,203859936.0675748,11.798334971548694,200778.1820124958,8058669.6316602975,0.0,0.0,0.0,28504132.98144489,0.0,0.0,890222.8861170212,0.0,0.0,0.0,10707443.782791996,0.0,11730.167554744185,0.0,0.0,0.0,0.0,6706.240771577056,0.0,6.292620841547108,125.80973024778068,0.0,0.0,0.0,160428496199.51096,0.0,118569487.3170578,9787316145.887947,0.0,0.0,0.0,11181.033431812222,0.0071224595377867,29.70661509066021,938.5727770468304,0.0,0.0,0.0,822101.0913086323,0.685600414533758,4338.906459968569,178439.53669228384,0.0,0.0,0.0
Latin America,Commodity,Renting services of machinery and equipment without operator and of personal and household goods (71),16718163.925179683,0.0,0.0,0.0,156.52870977431937,0.0,0.0,8773700.882441806,158.014272174167,20.659241226853762,0.0,0.0,0.0,0.0,2355749.5247421446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1336.75334257862,0.0,0.0,45.9108882738244,0.0,0.0,0.0,13008081433.930368,0.0,0.0,0.0,0.0,0.0,0.0,8405.205662246737,0.0028367441064277,0.0010760961737869,0.0,0.0,0.0,0.0,15719.8558096429,0.0052435799172829,0.0019655198192786,0.0,0.0,0.0,0.0
Latin America,Commodity,Computer and related services (72),1212203.4101536896,408.6239754510169,31121.075856758354,279588223.26195866,26960.705133680945,0.0,0.0,1125729.358960822,1662.5279306620616,2746.873536445723,41133801.866075866,6713.173136247808,0.0,0.0,3607464.737216419,0.0,0.0,35921522.89271988,26758.156553959023,0.0,0.0,0.0,0.0,0.0,0.0085792765792625,0.0,0.0,0.0,0.0,0.0,0.0,7266.815240961582,261.4955770930379,0.0,0.0,5258523910.538431,0.0,0.0,20763722970.3416,0.0,0.0,0.0,1239.6649644104775,0.0102284603866017,0.6154861254763829,6661.9915342808645,0.0,0.0,0.0,0.0,74.26246277700776,4048.419714681758,0.0,0.0,0.0,0.0
Latin America,Commodity,Research and development services (73),0.7827793162743747,6518012.178926316,18432000.135793053,811.8047682119303,11736.32990256784,0.0,0.0,726487.0387025046,1345216.9224997256,1685763.3412212357,27261.902800462434,29762.23098366058,0.0,0.0,11633212.0825163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3638306.615305095,429031.7876323932,0.0,0.0,0.0,0.0,0.0,0.0,113.60641584270222,9695.726326662483,0.0,0.0,1265813235.2355444,2112416352.804702,4855426923.769382,13219692.067111753,0.0,0.0,0.0,892.166928058777,930.0197945075048,2709.453921478313,193.70169600507015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latin America,Commodity,Other business services (74),32151017.09003586,498552.46570597857,7840393.811006335,104672649.70124641,96933.03862433246,0.0,0.0,7516119.725046261,2289135.7076727506,146885.96211612364,9065924.358935755,17674.426848401807,0.0,0.0,38791412.15896415,0.0,0.0,17377058.297635425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.34839147835325,0.0,10.424302873325688,0.0,245.6978859051712,0.0,0.0,15551963770.12584,1987174724.4757376,1620401633.3058815,11986510861.717638,0.0,0.0,0.0,1633.2989127548822,0.0292600115520133,58.80675693163773,1712.8166514328975,0.0,0.0,0.0,1441031.6518513707,41.58254793275887,0.0,3939335.072243912,0.0,0.0,0.0
Latin America,Commodity,Public administration and defence services; compulsory social security services (75),6526482.900771806,2271498.6706963973,855386770.3591057,250764.452889088,1008.628374741472,0.0,0.0,221052.76809937606,9953723.825829286,154830424.9164876,4481241.906944295,0.0,0.0,0.0,0.0,10270739.598543962,24650024.506995957,0.0,0.0,0.0,0.0,324.0835075101274,14.190568548751544,8573.089038362277,379.758420872871,0.0,0.0,0.0,82.99172166625053,0.0,10098.929242000728,0.0,0.0,0.0,0.0,1966791844.244145,85078064962.36566,127461113698.99632,17679406.66554262,0.0,0.0,0.0,0.005620334176736,0.2016818225679922,10115.365072966404,0.0,0.0,0.0,0.0,0.0,0.7023648830624649,16136.038828764697,0.0,0.0,0.0,0.0
Latin America,Commodity,Education services (80),68599297.30568437,37988084.319003426,313107079.81284475,0.0037758705850456,15.704344515898944,0.0,0.0,8148196.599689155,62265423.07526925,33078818.70956498,0.0,18514.028891289585,0.0,0.0,2348730.0057972213,0.0,0.0,0.0,0.0,0.0,0.0,138002.2307542778,3279266.237919402,65357.12825133549,21090.33795156027,0.0,0.0,0.0,1382.1237238961985,2532.741160230445,6338.817004979804,0.0,0.0,0.0,0.0,15463888036.670616,16355687548.9427,45687372813.32995,2232127.1805536943,0.0,0.0,0.0,3161.7777456709487,4.319770457371801,9015.993778369351,0.0,0.0,0.0,0.0,0.0,4.073416022903441,16655.4432313325,0.0,0.0,0.0,0.0
Latin America,Commodity,Health and social work services (85),86087219.5221442,364094140.60195696,379330329.87677014,0.0,45.56097084587606,0.0,0.0,51026881.56793469,33025819.93480551,112877806.66443296,0.0,0.0,0.0,0.0,18959867.046959803,0.0,0.0,0.0,0.0,0.0,0.0,1648154.2772825875,2828034.382570572,1405516.5076784932,130848.86556711394,0.0,0.0,0.0,1853.4108752787515,3828.628803219716,4680.519106832976,0.0,0.0,0.0,0.0,82557426539.5261,22676522605.173737,101793220129.64552,2968120.644460688,0.0,0.0,0.0,5044.454006686483,1130.887779929188,6070.648642286104,0.0,0.0,0.0,0.0,11725.8014018942,5289.565784991815,0.0,0.0,0.0,0.0,0.0
Latin America,Commodity,Food waste for treatment: incineration,13365.7055034647,231.82419272521102,2930.395190049025,171.71843843476418,0.0,0.0,0.0,1407.4464470820756,4.2902315532792334,1534.9909245656413,0.0,0.0,0.0,0.0,3764.39436796419,0.0,0.0,0.0,0.0,0.0,0.0,833.9519881402447,0.0,783.7800901011075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636484602.786107,0.0,45553188.23448065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latin America,Commodity,Paper waste for treatment: incineration,13620.378419423336,260.1686571306971,3007.163335620082,168.72604443305923,0.0,0.0,0.0,1637.3883118791593,4.006482044436162,208.22314111047547,0.0,0.0,0.0,0.0,3678.5919715878185,0.0,0.0,0.0,0.0,0.0,0.0,652.236778154484,0.0,992.8585671939117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744432022.2322783,0.0,48424099.72385837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latin America,Commodity,Plastic waste for treatment: incineration,13887.706871648648,516.4464186271814,2882.967000782215,258.1344776892028,4.542976589493406,0.0,0.0,432.88478661919817,1.2639663307236948,348.71251602749516,0.0,0.0,0.0,0.0,2658.0342442176325,0.0,0.0,0.0,0.0,0.0,0.0,133.8706405468391,0.0,825.7930699798646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557412644.5970097,0.0,1769274.1154920508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latin America,Commodity,Intert/metal waste for treatment: incineration,907537.6689052006,2245.5896844403733,558508.1764485291,8291.364397079706,16.637231918696717,0.0,0.0,79151.47607457185,7266.607351487431,125899.16560866372,0.0,0.0,0.0,0.0,31417.62109694252,0.0,0.0,0.0,0.0,0.0,0.0,587.219164646443,0.0,135.28384777297455,0.0,0.0,0.0,0.0,110.01130498340608,0.0,0.0,0.0,0.0,0.0,0.0,228500403.61050007,0.0,3798219.173388482,0.0,0.0,0.0,0.0,10352.007183537777,5.057297192929994,1751.9600592419845,0.0,0.0,0.0,0.0,12885.475260085695,14.108335173999253,2947.985800859976,0.0,0.0,0.0,0.0
Latin America,Commodity,Textiles waste for treatment: incineration,104001.14722923013,4656.577043511875,30277.690760953803,12511.115235682408,143.98578630345833,0.0,0.0,6078.74615782879,226.25034645860308,9227.724053235372,0.0,0.0,0.0,0.0,9050.158726253128,0.0,0.0,0.0,0.0,0.0,0.0,6453.762151303226,0.0,12857.987864169669,0.0,0.0,0.0,0.0,512.712522130235,0.0,0.0,0.0,0.0,0.0,0.0,190856564.24736908,0.0,1105363.0075611526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.882855959984402,5.174546663948825,7.153314053514773,0.0,0.0,0.0,0.0
Latin America,Commodity,Wood waste for treatment: incineration,13919.201215146484,113.11405767655056,2468.708751495431,367.3946979248942,4.5410820895323445,0.0,0.0,1538.1835907905013,4.252932040742325,2170.4351418135507,0.0,0.0,0.0,0.0,6203.891024536936,0.0,0.0,0.0,0.0,0.0,0.0,510.8534107928583,0.0,117.69066684677593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287643991.01049304,0.0,1781226.055910651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latin America,Commodity,Oil/hazardous waste for treatment: incineration,575044.8143642942,1359.5732606354807,709739.444644901,8778.6655397678,15.667476516599136,0.0,0.0,6837.955282383208,850.0008108703397,20448.034864576897,0.0,0.0,0.0,0.0,28.884321422304712,0.0,0.0,0.0,0.0,0.0,0.0,1106.3875797568912,0.0,254.89012985243252,0.0,0.0,0.0,0.0,25.43879050421923,0.0,0.0,0.0,0.0,0.0,0.0,234194357.0706833,0.0,3564983.6322189453,0.0,0.0,0.0,0.0,10236.750920588967,3.557370330994534,1851.7698656411912,0.0,0.0,0.0,0.0,7613.766036503941,13.87741143699992,8180.421153741151,0.0,0.0,0.0,0.0
Latin America,Commodity,Food waste for treatment: biogasification and land application,115928.59906029973,1730.4783078827159,197031.49749197208,11544.928777480503,7932.7199592056295,0.0,0.0,11099.421475347317,13637.888401752249,11790.965097391158,0.0,0.0,0.0,0.0,2.5333539345126052e-05,1.915808960701621e-06,1.212134156616239e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9494.073824538662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118855371.36998127,525935.9963249314,3624878.0647454914,0.0,0.0,0.0,0.0,0.2087883063471979,0.0420979676389164,0.0827757821871646,0.0,0.0,0.0,0.0,16154.060421960776,0.1204084788541652,0.1641588091610564,0.0,0.0,0.0,0.0
Latin America,Commodity,Paper waste for treatment: biogasification and land application,24610.5817410115,556.0875423742614,36474.49555684702,2875.483810028172,8312.145697817798,0.0,0.0,4204.73553767767,11988.167670856397,5471.800544898213,0.0,0.0,0.0,0.0,0.0001383124451049,8.790721964761126e-06,6.719465768661863e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9504.839021265996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2424046.687069635,1023.6545531974608,2348.756679768754,0.0,0.0,0.0,0.0,0.5344884991627923,0.0857260554267828,0.2036040987402906,0.0,0.0,0.0,0.0,16173.02049756338,0.1356263270073641,0.3220672090012218,0.0,0.0,0.0,0.0
Latin America,Commodity,Sewage sludge for treatment: biogasification and land application,1726099.5328059176,65.21881785283037,1845481.9428585432,9905.967466188476,7038.918082432354,0.0,0.0,36813.08481620994,631.5792182450008,43937.65236564933,0.0,0.0,0.0,0.0,76528.35456338525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9398.630049316243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433430724.8453124,0.0,4041381.5384415514,0.0,0.0,0.0,0.0,1610.6385964609706,1.0843815955276783,546.5285333033042,0.0,0.0,0.0,0.0,14545.54741448873,0.0222655538704601,1339.1148273285075,0.0,0.0,0.0,0.0
Latin America,Commodity,Food waste for treatment: composting and land application,2238305.0281542907,13978.759271340175,2239331.376842865,9260.332578245238,49.98011231156449,0.0,0.0,510259.4420696959,1721.8918670800758,802363.718008022,0.0,0.0,0.0,0.0,4669.572947958691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9381.996904928012,0.0,0.0,182.62936100785728,0.0,0.0,0.0,0.0,0.0,0.0,486587544.3397528,0.0,63272399.50841197,0.0,0.0,0.0,0.0,6092.967942300641,0.2610799415249014,6091.015531511656,0.0,0.0,0.0,0.0,10292.68054499206,3.035228678371316,5701.790567256787,0.0,0.0,0.0,0.0
Latin America,Commodity,Paper and wood waste for treatment: composting and land application,18029.72105342486,147.82755445398524,7022.265921622326,2932.4554900232,8314.047854986424,0.0,0.0,4531.740969533285,326.3230616767541,1689.7423841387317,0.0,0.0,0.0,0.0,34173.14924866764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9569.887696029113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98819585.0713364,0.0,0.0,0.0,0.0,0.0,0.0,132.9417936999755,5.125800505269972,4.599848277959481,0.0,0.0,0.0,0.0,35.077468176752035,3.467391162856593,3.111096476434018,0.0,0.0,0.0,0.0
Latin America,Commodity,Food waste for treatment: waste water treatment,1228810.1563897613,9579.76255664099,1128757.9771861765,10739.649580387755,36.74624416874129,0.0,0.0,84601.98791794828,920.6339878853568,27286.56911545995,0.0,0.0,0.0,0.0,87311.40632490018,0.0,0.0,0.0,0.0,0.0,0.0,926963.9223809546,0.0,213554.41667714063,0.0,0.0,0.0,0.0,9943.664101039947,0.0,0.0,0.0,0.0,0.0,0.0,1528641930.276249,0.0,15346466.324129932,0.0,0.0,0.0,0.0,12254.926238458169,3.900865728040343,2.9886898888353706,0.0,0.0,0.0,0.0,12797.836616079609,13.61597795082262,3038.104806363828,0.0,0.0,0.0,0.0
Latin America,Commodity,Other waste for treatment: waste water treatment,1699656.6463895142,3466.473532714087,1941474.0797905133,9356.146824482426,45.833920651279335,0.0,0.0,361136.1690483379,62095.05229716213,274225.56232284516,0.0,0.0,0.0,0.0,36453.23393845582,0.0,0.0,0.0,0.0,0.0,0.0,185189.2878904609,0.0,42664.001740381165,0.0,0.0,0.0,0.0,10046.991762941956,0.0,0.0,0.0,0.0,0.0,0.0,1734700949.072471,0.0,108494673.26011556,0.0,0.0,0.0,0.0,10616.221702583813,8.321953278372257,1551.988332650521,0.0,0.0,0.0,0.0,12388.98492611748,34.5909915105016,3544.587391594242,0.0,0.0,0.0,0.0
Latin America,Commodity,Food waste for treatment: landfill,2212825.2547530937,2521.7734902399243,2602024.3397858967,9917.609758775468,58.89142413064487,0.0,0.0,412595.4975085377,554.5519584608973,483368.29194688564,0.0,0.0,0.0,0.0,451.9324950918834,0.0,0.0,0.0,0.0,0.0,0.0,90124050.39952593,0.0,39576885.94138385,0.0,0.0,0.0,0.0,6496.6652282595005,0.0,0.0,0.0,0.0,0.0,0.0,866559398.0435249,0.0,24578600.45623119,0.0,0.0,0.0,0.0,1650.9929209976503,362.1347012284899,943.6977665203898,0.0,0.0,0.0,0.0,12893.622772067463,3.332602828873047,2432.214837785823,0.0,0.0,0.0,0.0
Latin America,Commodity,Paper for treatment: landfill,1630059.54899162,2751.0443754598095,2100475.740643421,9917.28515039489,34.07207669563934,0.0,0.0,313580.54052987037,913.2840326860808,370700.6914631895,0.0,0.0,0.0,0.0,30058.55237830821,0.0,0.0,0.0,0.0,0.0,0.0,45133232.61067857,0.0,5681919.981628364,0.0,0.0,0.0,0.0,10354.03077794796,0.0,0.0,0.0,0.0,0.0,0.0,699339809.7286161,0.0,8582302.908192925,0.0,0.0,0.0,0.0,12252.561354220796,1.9690760085779573,3.0624497997466995,0.0,0.0,0.0,0.0,15327.389177498357,3.555025553825156,568.607383339825,0.0,0.0,0.0,0.0
Latin America,Commodity,Plastic waste for treatment: landfill,228507.4543464681,1655.2226452808668,278219.7939010634,11236.158342109888,14.607248779122111,0.0,0.0,174996.42026442487,767.7733882393849,197201.76703955728,0.0,0.0,0.0,0.0,29702.784720250474,0.0,0.0,0.0,0.0,0.0,0.0,24548712.73374265,0.0,4635574.98426395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499824106.5847313,0.0,4852261.3465611525,0.0,0.0,0.0,0.0,930.23619337589,124.85908957422924,448.09511430384185,0.0,0.0,0.0,0.0,3591.6067276701506,1840.5404028311305,2675.9837241979103,0.0,0.0,0.0,0.0
Latin America,Commodity,Inert/metal/hazardous waste for treatment: landfill,815425.1118656566,1880.6653375378546,1021264.2798398159,8983.725284862692,52.74287788360267,0.0,0.0,443759.86283780937,903.5435183746403,585762.4662936823,0.0,0.0,0.0,0.0,53928.44673886646,0.0,0.0,0.0,0.0,0.0,0.0,44097230.567526,0.0,1663064.372131096,0.0,0.0,0.0,0.0,10244.230982307849,0.0,0.0,0.0,0.0,0.0,0.0,624262276.5461266,0.0,9827579.475641832,0.0,0.0,0.0,0.0,8814.10570992438,1.560679933710859,1682.326736025061,0.0,0.0,0.0,0.0,1436.3591223962796,5.642175941619644,7698.123552355258,0.0,0.0,0.0,0.0
Latin America,Commodity,Textiles waste for treatment: landfill,355071.13288278517,1323.1814045313458,458238.6160394295,10720.686996147992,14.9717080364989,0.0,0.0,39747.463806282656,796.7927626768659,26695.461400867895,0.0,0.0,0.0,0.0,5469.32702172125,0.0,0.0,0.0,0.0,0.0,0.0,13573607.628826054,0.0,2209440.6435228405,0.0,0.0,0.0,0.0,10244.154466433349,0.0,0.0,0.0,0.0,0.0,0.0,206797593.47162357,0.0,2703195.2124289908,0.0,0.0,0.0,0.0,2251.08910157319,310.7516699673044,848.7270331342392,0.0,0.0,0.0,0.0,4862.689798224572,2640.957101129065,3540.874761927094,0.0,0.0,0.0,0.0
Latin America,Commodity,Wood waste for treatment: landfill,487631.5178703475,1657.4151541948904,559169.3268635718,9716.520492974689,16.570789290732133,0.0,0.0,49746.26604664992,639.5039814674657,33970.03509688266,0.0,0.0,0.0,0.0,574.2178845143773,0.0,0.0,0.0,0.0,0.0,0.0,18768330.22045878,0.0,2521955.198209198,0.0,0.0,0.0,0.0,10298.3809164817,0.0,0.0,0.0,0.0,0.0,0.0,266930172.4331804,0.0,4150884.7904123743,0.0,0.0,0.0,0.0,2507.0182234252484,341.48834981166294,1246.8172277313197,0.0,0.0,0.0,0.0,11.041325126278451,3.3152190399812933,5933.8978779176605,0.0,0.0,0.0,0.0
Latin America,Commodity,Membership organisation services n.e.c. (91),264700.21261994744,60640668.64638278,833048.9982428062,0.0,0.0,0.0,0.0,1143700.2156521757,11497864.34612374,214052.33806147138,0.0,0.0,0.0,0.0,1868616.5227688055,0.0,0.0,0.0,0.0,0.0,0.0,25.45634197223585,0.0,6881.812301269963,0.0,0.0,0.0,0.0,0.0,6824.84939894345,0.0,0.0,0.0,0.0,0.0,6557788571.311647,10915732682.726313,200276705.8467251,0.0,0.0,0.0,0.0,4379.916459082407,6369.621266997458,1353.917534368742,0.0,0.0,0.0,0.0,3375.048791224177,9744.5803846548,887.1337702371663,0.0,0.0,0.0,0.0
Latin America,Commodity,"Recreational, cultural and sporting services (92)",52376513.350957505,38581376.095670484,31449178.523167696,34336568.99986251,184078.84170421332,0.0,0.0,47475254.921037145,10568806.85219856,1900726.5464664581,2665914.0327159828,78752.92576655226,0.0,0.0,3017404.047686825,0.0,0.0,0.0,4473.410109769778,0.0,0.0,3472673.1094345525,2200210.796822185,179634.54895635936,459278.35773458367,0.0,0.0,0.0,0.0,9335.26169384454,0.0,0.0,0.0,0.0,0.0,29410101343.485435,4907588957.235772,6297931979.981587,75188188.70168447,0.0,0.0,0.0,9618.740149109482,4.15192944995235,2105.124744926436,406.6676027003944,0.0,0.0,0.0,14125.982908393702,5.097152818629843,3942.066616304019,1405.8083509141377,0.0,0.0,0.0
Latin America,Commodity,Other services (93),50327439.4152142,59161.49717372138,438250.62230202346,0.0,268.327632315091,0.0,0.0,18374350.14156434,1826263.8996441844,45219.55412567882,180940.24519242288,6746.077547360161,0.0,0.0,1711726.4051358758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8903.59454854002,0.0,0.0,0.0,0.0,0.0,0.0,25792421723.04204,1322622111.703482,7596304.5827778755,339384541.1137787,0.0,0.0,0.0,11695.844605427324,1.252166522078022,36.21059007827795,228.4887464682307,0.0,0.0,0.0,14755.845541194229,2.4041580930226494,0.1615613073976322,382.65794405609,0.0,0.0,0.0
Latin America,Commodity,Private households with employed persons (95),4055349338.172519,0.0,161712597.50226992,0.0,0.0,0.0,0.0,1002839151.8385352,2008169.649247823,364449.2246700606,366584.8875260354,0.0,0.0,0.0,218844468.69774777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2656392580.8604174,28193372.79942096,1310235.8978966128,375697.381191171,0.0,0.0,0.0,249.6249297779736,2.587899778709652e-05,0.0,0.0,0.0,0.0,0.0,2864.4266180310933,0.0320339232319058,41.61419801406185,43.57205869090141,0.0,0.0,0.0
Latin America,Commodity,Extra-territorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,Commodity,Paddy rice,57503.00732395556,0.0,0.0,0.0,164.24544107542093,0.0,0.0,0.0,0.0,3.228018866608094,0.0,2.3066167357890723,0.0,0.0,1228.397773175854,0.0,0.0,0.0,710.3507045535906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4102614423.633548,9594.798531009315,306699.1286216025,136267.42989356993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,Commodity,Wheat,44155.064557276724,103.84511239778791,0.0,0.0,737.1887833230245,0.0,0.0,15521.879683887544,0.0,10.768611068760858,0.0,16661.002476880763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3290487828.79693,7051.699525005383,81715335.22319731,65906389.19828985,0.0,0.0,0.0,301964.4913925838,1.2386331962078918,1050.0228504068505,0.0,0.0,0.0,0.0
Africa,Commodity,Cereal grains nec,735612.5647377615,24.59318454094834,6878.923365935367,0.0,85651.60766916002,0.0,0.0,705365.5346173012,4337.086176159971,1425.3896686121786,0.0,8335.402134298241,0.0,0.0,21497.179361947805,0.0,0.0,0.0,3362.108390045966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3135.267107751492,0.0,0.0,0.0,0.0,0.0,0.0,3565106097.652914,4898.386165587123,3155146.774538707,67745765.30818462,0.0,0.0,0.0,1852625.199942616,3.392293347986705,0.0,3194.2426393528253,0.0,0.0,0.0
